characterId,characterNum,characterName,group,role,battleStyleName,battleStyleType,styleIndex,skillType,tableKind,skillName,headers,row
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊)\"",\""Lv.6\"",\""54\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊)\"",\""Lv.7\"",\""56\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊)\"",\""Lv.8\"",\""58\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊)\"",\""Lv.9\"",\""60\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.1\"",\""24\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.2\"",\""25\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.3\"",\""26\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.4\"",\""27\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.5\"",\""28\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.6\"",\""29\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.7\"",\""30\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.8\"",\""31\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press (長押し)\"",\""Lv.9\"",\""32\"",\""84\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.1\"",\""12\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.2\"",\""13\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.3\"",\""14\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.4\"",\""15\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.5\"",\""16\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.6\"",\""17\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.7\"",\""18\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.8\"",\""19\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","beta","additional","Loud Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Long Press Special (長押し特殊)\"",\""Lv.9\"",\""20\"",\""0\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.1\"",\""100\"",\""x2\"",\""x1\"",\""8s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.2\"",\""105\"",\""x2\"",\""x1\"",\""8s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.3\"",\""110\"",\""x2\"",\""x1\"",\""8s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.4\"",\""120\"",\""x3\"",\""x1\"",\""8s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.5\"",\""124\"",\""x3\"",\""x1\"",\""8s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.6\"",\""128\"",\""x3\"",\""x1\"",\""8s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.7\"",\""132\"",\""x3\"",\""x1\"",\""8s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.8\"",\""136\"",\""x3\"",\""x1\"",\""8s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","gamma","base","DJ Punch","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.9\"",\""140\"",\""x3\"",\""x1\"",\""7s\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","Present Mic","Strike","0","special","special","Radio Noise","""[\""Ammo\"",\""Use Ammo\"",\""Reload\""]""","""[\""x3\"",\""x1\"",\""5s\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.1\"",\""30\"",\""x6\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.2\"",\""31\"",\""x6\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.3\"",\""32\"",\""x6\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.4\"",\""34\"",\""x7\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.5\"",\""35\"",\""x7\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.6\"",\""36\"",\""x7\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.7\"",\""37\"",\""x7\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.8\"",\""38\"",\""x7\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","base","Echo Voice","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.9\"",\""40\"",\""x8\"",\""x1\"",\""1s\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊)\"",\""\"",\""25\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Reflection ((特殊)(反射))\"",\""\"",\""25\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.1\"",\""30\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.2\"",\""31\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.3\"",\""32\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.4\"",\""34\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.5\"",\""35\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.6\"",\""36\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.7\"",\""37\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.8\"",\""38\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","alpha","additional","Echo Voice","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Reflection (反射)\"",\""Lv.9\"",\""40\"",\""100\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.1\"",\""138\"",\""x100\"",\""x27\"",\""0.09s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.2\"",\""142\"",\""x100\"",\""x28\"",\""0.09s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.3\"",\""146\"",\""x100\"",\""x29\"",\""0.09s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.4\"",\""150\"",\""x100\"",\""x30\"",\""0.08s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.5\"",\""154\"",\""x100\"",\""x31\"",\""0.08s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.6\"",\""158\"",\""x100\"",\""x32\"",\""0.08s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.7\"",\""162\"",\""x100\"",\""x33\"",\""0.08s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.8\"",\""166\"",\""x100\"",\""x34\"",\""0.08s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","base","D.J. Board","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.9\"",\""170\"",\""x100\"",\""x35\"",\""0.07s\"",\""500\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.1\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.2\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.3\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.4\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.5\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.6\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.7\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.8\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Sound Waves (音波)\"",\""Lv.9\"",\""0\"",\""25\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.1\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.2\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.3\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.4\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.5\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.6\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.7\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.8\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Direct Hit (特殊直撃)\"",\""Lv.9\"",\""0\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.1\"",\""80\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.2\"",\""81\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.3\"",\""82\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.4\"",\""84\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.5\"",\""85\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.6\"",\""86\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.7\"",\""87\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.8\"",\""88\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special (特殊) Explosion (爆発)\"",\""Lv.9\"",\""90\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.1\"",\""100\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.2\"",\""103\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.3\"",\""106\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.4\"",\""109\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.5\"",\""112\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.6\"",\""115\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.7\"",\""118\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.8\"",\""121\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","beta","additional","D.J. Board","""[\""Type\"",\""Level\"",\""Damage\"",\""Down Power\""]""","""[\""Special Limit Burst (特殊限界爆発)\"",\""Lv.9\"",\""124\"",\""250\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","gamma","base","Loudspeaker","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.1\"",\""0\"",\""x1\"",\""x1\"",\""11s\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","gamma","base","Loudspeaker","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.2\"",\""0\"",\""x1\"",\""x1\"",\""11s\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","gamma","base","Loudspeaker","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.3\"",\""0\"",\""x1\"",\""x1\"",\""11s\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","gamma","base","Loudspeaker","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.4\"",\""0\"",\""x1\"",\""x1\"",\""10s\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","gamma","base","Loudspeaker","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.5\"",\""0\"",\""x1\"",\""x1\"",\""10s\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","gamma","base","Loudspeaker","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.6\"",\""0\"",\""x1\"",\""x1\"",\""10s\"",\""50\""]"""
"mic","109","Present Mic","Hero","Strike","D.J. Board","Technical","1","gamma","base","Loudspeaker","""[\""Level\"",\""Damage\"",\""Ammo\"",\""Use Ammo\"",\""Reload\"",\""Down Power\""]""","""[\""Lv.7\"",\""0\"",\""x1\"",\""x1\"",\""10s\"",\""50\""]"""
